trend_id,date,platform,keyword,post_text,hashtags
157,"02/21/2023, 08:00 AM, +0000 UTC",news,"""probiotics"" AND ""taste""",An OB-GYN Details the Dangers of Kourtney Kardashian-Barker's Lemme Purr Gummies | ,#probiotics #맛관련
158,"07/25/2025, 07:00 AM, +0000 UTC",news,"""probiotics"" AND ""taste""","Taste of the Wild Cat Food Review of 2025: Recalls, Pros & Cons | ",#probiotics #맛관련
159,"08/01/2017, 07:00 AM, +0000 UTC",news,"""probiotics"" AND ""taste""","We Tested 12 Yogurts, And This Is The Best! | ",#probiotics #맛관련
160,"01/13/2023, 11:39 PM, +0000 UTC",news,"""probiotics"" AND ""taste""",The Best Taste of the Wild Dog Foods: Ranked and Reviewed | ,#probiotics #맛관련
161,"12/17/2019, 08:00 AM, +0000 UTC",news,"""probiotics"" AND ""taste""",bellyUp – Australia's Om-Mazing Solution to the Health vs Taste Dilemma | ,#probiotics #맛관련
162,"03/31/2025, 04:41 PM, +0000 UTC",news,"""probiotics"" AND ""side effects""",Exploring the dark side of probiotics to pursue light: Intrinsic and extrinsic risks to be opportunistic pathogens | ,#probiotics #부작용관련
163,"05/12/2025, 07:00 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""",Vaginal Probiotics: What to Know | ,#probiotics #부작용관련
164,"08/28/2025, 07:00 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""",What Is Saccharomyces Boulardii? | ,#probiotics #부작용관련
165,"05/22/2025, 07:00 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""",What happens when you have too much probiotics? Surprising side effects you didn't know | ,#probiotics #부작용관련
166,"12/17/2024, 12:11 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""",A comprehensive review of probiotics and human health-current prospective and applications | ,#probiotics #부작용관련
167,"04/02/2025, 07:00 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""",Should You Take Turmeric and Probiotics Together? | ,#probiotics #부작용관련
168,"03/24/2025, 07:00 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""",ProDentim Reviews (Complaints & Side Effects): Buyers Reveal Truths About Their Dental Improvements | ,#probiotics #부작용관련
169,"02/12/2025, 08:00 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""",Anxiety: Mouse study suggests acting on gut bacteria may help | ,#probiotics #부작용관련
170,"05/09/2025, 07:00 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""",Probiotic supplementation may help reduce chemotherapy side effects in breast cancer | ,#probiotics #부작용관련
171,"06/12/2025, 07:00 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""",Supplementation by probiotics may help reduce side effects of chemotherapy in breast cancer | ,#probiotics #부작용관련
172,"04/30/2024, 07:00 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""","Before Trying Probiotics, Beware of These Potential Side Effects | ",#probiotics #부작용관련
173,"07/02/2025, 07:00 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""",Can Probiotic Overuse Harm The Gut? Know The Side Effects | ,#probiotics #부작용관련
174,"02/14/2020, 01:59 PM, +0000 UTC",news,"""probiotics"" AND ""side effects""",Probiotics: Possible side effects and how to take them safely | ,#probiotics #부작용관련
175,"06/22/2024, 12:00 PM, +0000 UTC",news,"""probiotics"" AND ""side effects""",Prevention and treatment of antibiotics-associated adverse effects through the use of probiotics: A review | ,#probiotics #부작용관련
176,"04/30/2025, 07:00 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""",Bioma Probiotics Reviews: Best Probiotic For Gut Health & Weight Loss Ingredients & Side Effects | ,#probiotics #부작용관련
177,"08/29/2023, 07:00 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""",How To Take Probiotics For Digestive Benefits | ,#probiotics #부작용관련
178,"05/02/2024, 07:00 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""",The effects of probiotics supplementation on Helicobacter pylori standard treatment: an umbrella review of systematic reviews with meta-analyses | ,#probiotics #부작용관련
179,"03/28/2023, 07:45 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""",Addressing safety concerns of long-term probiotic use: In vivo evidence from a rat model | ,#probiotics #부작용관련
180,"01/19/2022, 08:00 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""",Can you overdose on probiotics? Taking too many can cause side effects like bloating and gas | ,#probiotics #부작용관련
181,"12/20/2019, 04:26 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""",Can You Overdose on Probiotics? Risks and Side Effects | ,#probiotics #부작용관련
182,"12/21/2021, 08:00 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""",Do probiotics help with acid reflux? What to know | ,#probiotics #부작용관련
183,"01/11/2023, 07:28 PM, +0000 UTC",news,"""probiotics"" AND ""side effects""","Before Trying Probiotics, Beware of These Potential Side Effects | ",#probiotics #부작용관련
184,"08/29/2023, 07:00 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""","Probiotics and Bloating: Treatment, Side Effects, More | ",#probiotics #부작용관련
185,"02/19/2025, 08:00 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""",Wellaray Probiotics Claims to Transform Gut Health—Does It Really Work? | ,#probiotics #부작용관련
186,"02/17/2020, 08:00 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""",The effects of a multispecies synbiotic on microbiome-related side effects of long-term proton pump inhibitor use: A pilot study | Scientific Reports | ,#probiotics #부작용관련
187,"06/20/2022, 07:00 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""",Should You Take Probiotics for Vaginal Health? | ,#probiotics #부작용관련
188,"08/31/2021, 07:00 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""",A Pet Parent's Guide To Probiotics For Dogs | ,#probiotics #부작용관련
189,"08/07/2018, 07:00 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""",Taking Probiotics Can Cause Some Very Unpleasant Side Effects | ,#probiotics #부작용관련
190,"04/16/2024, 07:00 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""",‘I religiously took these probiotics every day for two months – and I feel mentally lighter’ | ,#probiotics #부작용관련
191,"03/21/2019, 07:00 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""","Probiotics for Depression: How They Work, Effectiveness, How to Try | ",#probiotics #부작용관련
192,"07/09/2020, 07:00 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""","Side Effects of Oral Corticosteroids, and Probiotics May Ease Anxiety | ",#probiotics #부작용관련
193,"05/03/2021, 07:00 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""","4 unexpected benefits of taking probiotics including improving depression, anxiety, and cardiovascular health | ",#probiotics #부작용관련
194,"11/13/2019, 08:00 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""","Kombucha, kimchi and yogurt: how fermented foods could be harmful to your health | ",#probiotics #부작용관련
195,"04/07/2017, 07:00 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""","Bifidobacterium Bifidum: Benefits, Side Effects, and More | ",#probiotics #부작용관련
196,"10/21/2024, 07:00 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""",Bioma Probiotic Reviews Scam Reported! Bioma hidden warning about customer complaints? | ,#probiotics #부작용관련
197,"05/10/2018, 11:46 PM, +0000 UTC",news,"""probiotics"" AND ""side effects""","Bacillus Coagulans: Uses, Safety, & More | ",#probiotics #부작용관련
198,"04/27/2022, 07:00 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""","Does probiotic skin care work? Products, uses, and more | ",#probiotics #부작용관련
199,"04/12/2017, 07:00 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""","Lactobacillus bulgaricus: Benefits, Side Effects, and More | ",#probiotics #부작용관련
200,"11/19/2021, 08:00 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""",How probiotics may help you deal with the uncomfortable side effects of antibiotics | ,#probiotics #부작용관련
201,"12/19/2019, 05:33 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""",Do Probiotics Help With Yeast Infections? | ,#probiotics #부작용관련
202,"09/26/2017, 02:32 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""",Probiotics for Eczema: Do They Help? | ,#probiotics #부작용관련
203,"12/22/2021, 08:00 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""",Provitalize review: What to know | ,#probiotics #부작용관련
204,"09/01/2020, 07:00 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""","Supplement side-effects in South Korea: Probiotics, omega-3, garcinia cambogia linked to most cases - officials | ",#probiotics #부작용관련
205,"03/30/2021, 07:00 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""",Experts Explain What Happens If You Take Too Many Probiotics | ,#probiotics #부작용관련
206,"05/04/2019, 07:00 AM, +0000 UTC",news,"""probiotics"" AND ""side effects""","Probiotics Can Make You Feel Sick In Some Cases, Experts Say, & Here’s What To Do If That Happens | ",#probiotics #부작용관련
